station_id,name,category,distance,rating,review_count,price
156,Café Árabe,restaurants,175,4.2,5,2
156,Viena,restaurants,137,4.1,7,1
156,Le Jazz Brasserie - Shopping Center Iguatemi,restaurants,175,3.5,6,3
156,Starbucks,restaurants,132,4.5,2,0
156,Rodeio,restaurants,137,3.7,6,0
156,América,restaurants,112,3.0,5,2
156,Casa de Lanches Frevo,restaurants,137,4.0,1,2
156,Arábia Express,restaurants,137,4.5,2,0
156,A Loja do Chá,coffee,216,0.0,0,0
156,The Coffee Shop,coffee,137,0.0,0,0
156,Café do Centro,coffee,176,0.0,0,0
156,PÃO - Padaria Artesanal Orgânica,bakeries,166,3.0,4,2
156,Banca Minoru,bakeries,137,0.0,0,0
156,Ópera Ganache,bakeries,137,0.0,0,0
156,Padaria Artesanal,bakeries,137,0.0,0,0
156,Pati Piva,bakeries,137,0.0,0,0
553,Madero,restaurants,116,3.7,19,2
553,Abbraccio,restaurants,174,4.1,14,2
553,HUB Food Art Lounge,restaurants,197,4.6,8,2
553,H3,restaurants,69,4.3,3,1
553,Pizza hut,restaurants,52,5.0,1,0
553,Not guilty,restaurants,75,4.0,1,0
553,Alpendre Burguer & Beer Pub,restaurants,172,4.0,4,3
553,Mawari,restaurants,125,4.2,5,3
553,The Original: Dogs & Shakes,restaurants,105,4.0,2,2
553,Baked Potato,restaurants,97,4.0,1,0
553,Pandaréu,coffee,98,4.0,2,2
553,Roos Café,coffee,175,0.0,0,0
553,Coffe House,coffee,197,0.0,0,0
553,Il Barista,coffee,134,2.5,2,3
553,Le Pain Quotidien,bakeries,118,3.5,12,2
553,B.LEM,bakeries,96,3.0,1,2
553,Jelly Bread,bakeries,69,0.0,0,0
553,Cristallo,bakeries,158,4.0,1,3
553,Padoca.,bakeries,92,3.0,2,0
553,Amor Aos Pedaços,bakeries,135,0.0,0,0
91,Café Creme,restaurants,61,4.0,13,2
91,Cinema Reserva Cultural,restaurants,123,4.4,23,1
91,Ráscal,restaurants,142,4.0,15,2
91,Restaurante Pub Kei,restaurants,90,3.9,17,3
91,À Mineira,restaurants,223,3.9,18,2
91,Burger Joint,restaurants,64,3.2,10,2
91,Izakaya Bueno,restaurants,152,3.7,17,3
91,Shanghai,restaurants,159,4.8,5,1
91,Puerto Del Toro,restaurants,74,4.0,2,2
91,Mc Donald's,restaurants,13,3.0,5,3
91,Starbucks,coffee,64,3.3,3,2
91,McCafé,coffee,13,0.0,0,1
91,Fnac Café by Fran's,coffee,117,3.7,3,2
91,Big Pastel,bakeries,39,0.0,0,0
91,Pain de France,bakeries,111,2.7,3,2
91,Empório Amino,bakeries,215,3.5,2,2
357,Sweden,restaurants,145,3.5,2,3
357,Lanchonete Rainha Saladas,restaurants,195,0.0,0,0
357,Restaurante do Ime,restaurants,180,1.8,4,0
216,Bovinu's,restaurants,121,4.5,21,3
216,Underdog Meat & Beers,restaurants,209,4.6,29,1
216,Jacarandá,restaurants,224,4.1,15,3
216,011 gastronomia,restaurants,223,4.5,4,2
216,Jun Sakamoto,restaurants,155,4.0,8,4
216,Bar General,restaurants,154,3.7,7,2
216,Dona Conceição,restaurants,144,4.0,1,2
216,Sweet Café,restaurants,141,5.0,3,1
216,PICCO,restaurants,197,5.0,1,0
216,M M Grill,restaurants,58,0.0,0,0
216,CPL Pães e Doces,bakeries,232,4.7,3,0
216,Braspan,bakeries,132,0.0,0,0
222,Pasquale Cantina,restaurants,119,4.4,9,2
222,Peixaria Bar e Venda,restaurants,106,4.3,16,2
222,Maha Mantra,restaurants,218,4.6,13,2
222,Di Fondi Pizza,restaurants,23,0.0,0,0
222,Vila Seu Justino,restaurants,179,3.6,11,2
222,Ó do Borogodó,restaurants,183,4.3,15,2
222,Jardim das Delícias,restaurants,129,4.7,3,2
222,Ícone GastroRock,restaurants,141,5.0,3,3
222,Alternativa Casa do Natural,restaurants,197,4.1,10,2
222,Pau Brasil,restaurants,13,0.0,0,0
222,Takkø Café,coffee,142,0.0,0,0
35,KAÁ,restaurants,67,4.4,35,4
35,Pizzaria Camelo,restaurants,174,4.4,8,2
35,Glória Bar,restaurants,31,2.0,1,2
35,Madero,restaurants,209,3.8,13,2
35,Márcia Faccio,restaurants,33,0.0,0,0
35,Sagrado Bar e Café,restaurants,34,0.0,0,0
35,Boloccino,restaurants,54,3.0,2,1
35,Yucatan,restaurants,127,3.3,4,2
35,Maria Tapioca,restaurants,67,0.0,0,0
35,Marina Gastropub,restaurants,105,0.0,0,0
35,Indústria Panificação Bibi,bakeries,149,0.0,0,0
35,Padaria Jesbell,bakeries,163,0.0,0,0
181,Terenos,restaurants,51,4.5,2,0
181,Arte Rei do Pastel,restaurants,68,5.0,1,0
181,Coconut Brasil,restaurants,129,3.1,11,1
181,Panela da Cecília,restaurants,52,2.6,5,2
181,Siga La Vaca,restaurants,188,3.5,11,2
181,Toshiro Sushi,restaurants,246,4.0,8,2
181,Star City,restaurants,213,4.3,4,3
181,Frango com Tudo,restaurants,210,3.3,6,2
181,Carol Coxinhas,restaurants,244,5.0,1,1
181,Esfiha Chic,restaurants,238,3.0,2,1
181,Dona Deola Hospital Santa Isabel,coffee,151,0.0,0,0
181,Mate Mania,coffee,234,0.0,0,0
181,Panificadora Cristalina,bakeries,91,0.0,0,0
181,Doce Paulistano,bakeries,157,0.0,0,0
181,Carue Confeitaria e Padaria,bakeries,180,0.0,0,0
181,Panificadora Estrela de Santa Cecília,bakeries,251,0.0,0,0
28,Pobre Juan,restaurants,62,4.2,14,4
28,348 Parrilla Porteña,restaurants,96,4.2,13,4
28,Torta no Quintal,restaurants,164,4.8,16,1
28,Beyti Restaurante,restaurants,23,4.3,3,0
28,Darín Omeletes,restaurants,17,5.0,1,0
28,Enoteca Saint Vin Saint,restaurants,227,5.0,6,3
28,Maracujá Bistrô,restaurants,28,4.0,1,0
28,Eurobike Café,restaurants,47,5.0,1,0
28,Panificadora Styllos,restaurants,114,4.3,3,1
28,Bárbaro,restaurants,234,4.2,5,0
28,Palácio e Palácios,coffee,122,0.0,0,0
28,Panificadora Styllos,bakeries,114,4.3,3,1
28,Natural da Terra,bakeries,221,4.0,1,0
189,Bazar da Pizza,restaurants,130,4.3,7,2
189,America Eldorado,restaurants,125,5.0,3,2
189,Capisce?,restaurants,203,4.1,7,1
189,Marach,restaurants,132,4.0,3,2
189,Vecchio Torino,restaurants,186,5.0,3,3
189,Maria Gourmet,restaurants,242,4.3,7,1
189,Grão Expresso,restaurants,105,4.0,1,2
189,Salsa Restaurante,restaurants,203,4.5,2,2
189,Pecorino Bar e Tratoria,restaurants,203,4.5,4,0
189,Rosmarino,restaurants,228,4.7,3,3
189,Aranha Barbosa Cafés Especiais,coffee,106,0.0,0,0
189,Padaria Tupinambá,bakeries,131,4.0,1,1
599,Bar da Dona Onça,restaurants,153,3.9,64,3
599,Por Um Punhado de Dólares,restaurants,187,4.6,40,1
599,La Central,restaurants,141,3.9,29,3
599,Restaurante Lollita,restaurants,23,4.0,1,2
599,Bia Hoi SP Vietpub,restaurants,89,3.8,6,2
599,James Cafeteria,restaurants,63,5.0,1,1
599,Lollita,restaurants,28,0.0,0,0
599,Carlino,restaurants,84,4.0,2,3
599,Santa Efigênia,restaurants,141,3.4,9,1
599,Eco Mercato,restaurants,97,4.7,3,0
599,Por Um Punhado de Dólares,coffee,187,4.6,40,1
599,Café Floresta,coffee,97,4.2,12,1
599,Café Galícia,coffee,113,3.5,4,2
599,Santa Efigênia,bakeries,141,3.4,9,1
599,Panificadora Consolação,bakeries,175,0.0,0,0
599,Sweet Point,bakeries,223,0.0,0,0
309,Bullguer Vila Nova Conceição,restaurants,120,3.9,28,1
309,Frutaria São Paulo,restaurants,194,3.8,18,2
309,Kosho,restaurants,236,4.8,6,3
309,Empório Frutaria,restaurants,104,4.4,9,3
309,Mytho,restaurants,160,5.0,1,0
309,Cervejaria Patriarca,restaurants,106,3.5,2,0
309,Restaurante America,restaurants,179,2.0,1,0
309,Sala Vip,restaurants,127,0.0,0,0
309,Carambolla,restaurants,208,0.0,0,0
309,Villa Lucchese,restaurants,249,0.0,0,0
309,Pão de Festa,bakeries,50,0.0,0,0
309,Sabor Família By Lange S,bakeries,130,0.0,0,0
309,Pellegrino Pães & Doces,bakeries,186,3.5,2,0
126,Bráz,restaurants,239,4.4,18,3
126,Jambu,restaurants,268,2.5,2,2
126,Bles Dor,restaurants,115,3.0,4,2
126,V.Bistrô,restaurants,214,0.0,0,0
126,Padoca di Napoli,restaurants,137,0.0,0,1
126,locamob.com.br,restaurants,226,0.0,0,0
126,Os Gauless,restaurants,164,0.0,0,0
126,Sotaque Afrodisiaco,restaurants,208,0.0,0,0
126,Cia da Pizza,restaurants,162,0.0,0,0
126,La Torrelli Pizzaria,restaurants,218,0.0,0,0
126,Doceria Holandesa,bakeries,259,0.0,0,0
475,Lins Sushi,restaurants,16,4.0,1,2
475,Padaria e Confeitaria Palmeiras,restaurants,157,3.5,2,1
475,Praça da Alimentação - Hirota,restaurants,159,4.0,1,1
475,Bar Lanches Sabores,restaurants,94,0.0,0,0
475,Esquina da Lins Sushi Bar,restaurants,204,0.0,0,0
475,Lanchonete Flor Marechal,restaurants,130,0.0,0,0
475,Lancheteria Lanche Bem,restaurants,140,0.0,0,0
475,Bar e Lanches Brigadeiro Galvão,restaurants,219,0.0,0,0
475,Iracema Pães e Doces,bakeries,57,2.7,7,2
475,Padaria e Confeitaria Palmeiras,bakeries,157,3.5,2,1
475,Praça da Alimentação - Hirota,bakeries,159,4.0,1,1
590,Alshekh,restaurants,62,4.6,7,1
590,Nello's Cantina e Pizzaria,restaurants,122,4.1,12,2
590,Na Garagem,restaurants,230,4.4,29,1
590,La Trattoria Cantina Italiana,restaurants,70,4.5,4,2
590,Fast Berlin,restaurants,221,4.5,15,2
590,Bella mari,restaurants,56,4.3,4,2
590,Al Árabe,restaurants,184,4.4,7,2
590,I Bistrot,restaurants,63,4.7,3,1
590,Novo Caviar Lanchonete,restaurants,81,4.0,1,1
590,Sushibol,restaurants,127,3.8,6,2
590,Doceira Húngara,bakeries,199,0.0,0,0
387,Marie-Madeleine,bakeries,179,0.0,0,0
467,Torta no Quintal,restaurants,209,4.8,16,1
467,Enoteca Saint Vin Saint,restaurants,213,5.0,6,3
467,Dublin Live Music,restaurants,119,4.0,9,2
467,Kiichi - Itaim,restaurants,84,4.0,6,3
467,Bar do Arnesto,restaurants,77,4.0,3,2
467,Herdade Restaurante,restaurants,41,3.3,4,1
467,Calle 54,restaurants,41,0.0,0,0
467,Bistrô Faria Lima,restaurants,93,3.1,8,3
467,Original Burger,restaurants,74,1.0,1,0
467,Pasta d'autori,restaurants,139,4.0,1,0
467,Dona Chocolateira,coffee,196,4.3,6,2
467,Café Voyage,coffee,189,3.0,2,0
467,Sinhazinha,bakeries,92,0.0,0,0
319,Speranza,restaurants,140,4.1,10,2
319,Restaurante Koban,restaurants,210,3.8,13,2
319,Aoyama,restaurants,207,3.8,17,3
319,Restaurante Sapporo,restaurants,56,4.0,1,0
319,Lanchonete Big Big Iii,restaurants,7,0.0,0,0
319,Rinconcito Peruano,restaurants,212,4.1,7,2
319,Osaka Restaurante,restaurants,139,3.8,5,3
319,Applebee's Grill + Bar,restaurants,221,3.2,14,2
319,Tony Roma's,restaurants,199,3.3,15,3
319,Big X Picanha,restaurants,36,0.0,0,0
319,Casa Mathilde,coffee,130,3.8,6,2
319,Barão do Café,coffee,101,0.0,0,0
319,Casa Mathilde,bakeries,130,3.8,6,2
319,Jorial,bakeries,147,0.0,0,0
319,O Rei do Pastel,bakeries,166,0.0,0,0
319,Flávio Federico Dolci,bakeries,222,0.0,0,0
73,Uo Katsu,restaurants,111,4.4,5,2
73,Na Janela,restaurants,138,5.0,1,0
73,Mcdonald's,restaurants,188,0.0,0,1
73,Lanches Lombier,restaurants,197,0.0,0,0
73,Coffe Breack,restaurants,186,0.0,0,0
73,Lanchonete Macedo,restaurants,186,0.0,0,0
143,Boteco São Bento,restaurants,49,3.6,15,2
143,Pão com Carne,restaurants,245,4.6,19,1
143,Salgaderia,restaurants,112,4.6,9,1
143,Kitchin,restaurants,66,4.7,6,0
143,Lemony Café,restaurants,47,4.0,1,2
143,Kappa Sushi Bar,restaurants,85,3.8,5,0
143,Bloody Hell Burger,restaurants,16,0.0,0,0
143,Sapporo,restaurants,228,5.0,4,3
143,Imakay,restaurants,107,4.3,3,0
143,Um Coffee Co.,restaurants,55,4.0,1,0
143,Mega Matte,coffee,193,0.0,0,0
143,Doceria Yara,bakeries,28,0.0,0,0
143,Goodies,bakeries,82,0.0,0,0
143,Uno & Due Itaim,bakeries,149,0.0,0,0
143,Docemotivo,bakeries,163,0.0,0,0
143,Japa Doce,bakeries,152,0.0,0,0
5,Comedoria,restaurants,127,4.4,5,1
5,Los Jappas,restaurants,187,4.0,2,1
5,Bar e Lanches 103,restaurants,52,0.0,0,0
5,Damasco Buffet e Catering,restaurants,100,0.0,0,0
5,Lanchonete Harmonia,restaurants,125,0.0,0,0
5,Restaurante do Jardim,restaurants,209,3.0,1,0
5,Butantã Gril,restaurants,164,0.0,0,0
5,Terra Roxa Lanchonete,restaurants,205,3.0,1,0
5,Trios Lanches,restaurants,213,0.0,0,0
5,Bar e Lanches Medeiros,restaurants,230,0.0,0,0
5,Mareloi,bakeries,149,0.0,0,0
124,Carline,restaurants,36,2.5,2,0
124,Pecorino Bar & Trattoria Vila Nova,restaurants,114,4.0,3,0
124,Le Pain Quotidien,restaurants,197,3.7,3,2
124,A Pracinha,restaurants,116,4.0,2,2
124,habib's,restaurants,135,0.0,0,0
124,Sahy,restaurants,181,3.0,1,0
124,Frans Café,restaurants,162,0.0,0,0
124,Corcoran,restaurants,180,0.0,0,0
124,Cinga Pura,restaurants,189,0.0,0,0
124,Habibs,restaurants,142,0.0,0,0
124,Sodiê Doces,coffee,177,4.0,1,0
124,Bolo ao Forno,coffee,188,4.0,1,0
124,B.LEM,bakeries,231,4.8,4,2
124,Le Pain Quotidien,bakeries,197,3.7,3,2
124,Amor Aos Pedaços,bakeries,151,0.0,0,0
370,Dueto Restaurante,restaurants,208,0.0,0,2
370,Granville Paes e Doces,bakeries,223,0.0,0,0
162,Outback Steakhouse,restaurants,183,4.6,9,2
162,La Lupa,restaurants,20,4.0,1,0
162,Zeffiro Restaurante e Rotisseria,restaurants,210,3.8,11,2
162,North Bar e Grill,restaurants,170,4.0,1,3
162,H3,restaurants,94,0.0,0,0
162,Latife,restaurants,170,4.0,2,1
162,Scada Café,restaurants,118,4.0,1,0
162,Frey Café & Coisinhas,restaurants,215,2.8,4,2
162,Temakeria e Cia,restaurants,170,3.0,1,2
162,Comida Nativa,restaurants,97,0.0,0,0
162,Starbucks,coffee,181,4.0,4,2
162,Amor Aos Pedaços,bakeries,180,5.0,2,1
178,Terraço Itália,restaurants,57,4.0,44,4
178,A Casa do Porco Bar,restaurants,172,4.5,85,3
178,Bar da Dona Onça,restaurants,161,3.9,64,3
178,La Central,restaurants,170,3.9,29,3
178,JazzB,restaurants,192,4.8,9,2
178,Esther Rooftop,restaurants,121,4.4,11,3
178,Panela de Ouro,restaurants,83,4.3,3,1
178,Almanara,restaurants,74,3.8,4,2
178,California,restaurants,114,4.4,5,2
178,Bom Gusto,restaurants,43,4.0,1,0
178,Café Floresta,coffee,215,4.2,12,1
178,Café Casade Café,coffee,103,0.0,0,0
178,sotto café,coffee,191,3.5,2,2
178,Santa Efigênia,bakeries,170,3.4,9,1
178,Ingrid Paes e Doces,bakeries,72,0.0,0,0
178,Mundo Pão do Olivier,bakeries,145,3.5,4,2
178,Sweet Point,bakeries,115,0.0,0,0
296,Jazz Restô & Burgers,restaurants,38,3.8,17,2
296,Sorveteria e Lanchonete Ypê,restaurants,39,4.2,10,2
296,Prime Dog,restaurants,169,3.4,18,1
296,Barbirô Bar e Restaurante,restaurants,96,2.7,6,2
296,Domênica Café,restaurants,96,4.0,1,0
296,Lanchonete Estrela da Ana Rosa,restaurants,96,4.0,1,0
296,Subway,restaurants,186,5.0,1,0
296,Giraffas,restaurants,65,0.0,0,0
296,Café do Largo,restaurants,64,0.0,0,0
296,Divina Estação,restaurants,137,0.0,0,0
296,Lanchonete Mishima,bakeries,32,0.0,0,0
296,Melonpan,bakeries,107,3.0,1,0
296,Ponto 30,bakeries,137,3.0,1,1
296,Confeitaria Monte Líbano,bakeries,106,0.0,0,0
243,Sweden,restaurants,170,3.5,2,3
125,Kosho,restaurants,133,4.8,6,3
125,Burguer king,restaurants,224,4.3,4,1
125,Le Pain Quotidien,restaurants,235,3.7,3,2
125,Planet Party Buffet,restaurants,175,0.0,0,0
125,Buffet Magic Box,restaurants,209,0.0,0,0
125,Bite Me,restaurants,158,0.0,0,0
125,Lanchonete Nova Conceição,restaurants,224,0.0,0,0
125,Forma de Pudim,bakeries,86,5.0,1,1
125,Le Pain Quotidien,bakeries,235,3.7,3,2
125,Artes em Doces,bakeries,84,0.0,0,0
125,Pellegrino Pães & Doces,bakeries,153,3.5,2,0
304,Quintal do Braz,restaurants,161,4.5,26,2
304,Taverna Medieval,restaurants,161,5.0,4,3
304,Hora do Lanche,restaurants,36,0.0,0,0
304,Panificadora União Paulista,restaurants,144,3.0,1,1
304,Pastel Croc 30,restaurants,253,3.2,6,2
304,Kina da Vila - Espeto & Cia,restaurants,236,3.3,3,2
304,Per Paolo Vila Mariana,restaurants,205,0.0,0,0
304,Cantina e Restaurante Scorzza,restaurants,174,0.0,0,0
304,Rotisserie Franguito,restaurants,185,0.0,0,0
304,Pizzaria Castelinho,restaurants,203,0.0,0,0
304,Panificadora União Paulista,bakeries,144,3.0,1,1
411,Starbucks Coffee,restaurants,192,3.6,18,2
411,Hiro Shopping Eldorado,restaurants,220,4.0,6,2
411,Ibiza,restaurants,220,4.5,2,2
411,Go Natural,restaurants,178,4.0,1,1
411,Starbucks,restaurants,135,3.2,5,0
411,Baked Potato,restaurants,203,0.0,0,0
411,Subway - Shop. Eldorado,restaurants,220,2.5,2,0
411,Casa do Pão de Queijo,restaurants,199,0.0,0,0
411,Wraps,restaurants,220,0.0,0,0
411,Rei do Mate,restaurants,220,0.0,0,0
411,Starbucks Coffee,coffee,192,3.6,18,2
411,Starbucks,coffee,135,3.2,5,0
411,Doceira Holandesa,bakeries,220,0.0,0,0
411,Doceria Ofner,bakeries,220,0.0,0,3
140,ICI Brasserie,restaurants,110,4.0,22,3
140,Spot,restaurants,185,4.7,10,3
140,Varanda,restaurants,164,4.4,5,3
140,General Prime Burger,restaurants,176,3.2,13,2
140,Jardim De Napoli JK iguatemi,restaurants,87,5.0,1,3
140,Santo Grão,restaurants,58,4.0,1,0
140,Rizzo Gourmet JK,restaurants,121,5.0,1,1
140,Almanara,restaurants,144,3.7,3,3
140,Divino Fogão,restaurants,58,3.0,2,0
140,Le Manjue Café,restaurants,136,5.0,1,0
140,Starbucks,coffee,188,4.0,3,2
140,Suplicy Cafés Especiais,coffee,155,0.0,0,0
140,O Melhor Bolo de Chocolate do Mundo,bakeries,58,0.0,0,0
140,Chocolat Du Jour,bakeries,58,0.0,0,3
522,Side,restaurants,74,4.3,16,3
522,Due Cuochi Cucina,restaurants,247,4.3,27,3
522,Cachoeira Tropical,restaurants,63,4.7,6,1
522,Tatá Sushi,restaurants,63,4.3,3,0
522,Ohka,restaurants,193,4.8,17,4
522,Modern Mamma Osteria,restaurants,200,4.5,11,0
522,Cantaloup,restaurants,194,4.0,9,3
522,Fry's,restaurants,23,3.0,2,0
522,Ritz,restaurants,269,3.9,11,2
522,Madureira Sucos,restaurants,126,4.3,15,2
522,Mr Baker,bakeries,248,3.9,19,2
522,Doce Mania,bakeries,174,5.0,1,2
522,Saint Germain,bakeries,259,5.0,1,3
522,Padaria e Confeitaria Estrela do Dia,bakeries,216,0.0,0,1
117,Abbraccio,restaurants,96,4.1,14,2
117,Madero,restaurants,128,3.7,19,2
117,Mawari,restaurants,109,4.2,5,3
117,Asia House - Vila Olímpia,restaurants,133,4.0,4,1
117,H3,restaurants,169,4.3,3,1
117,Villa Felice Restaurante,restaurants,153,4.3,4,2
117,The Original: Dogs & Shakes,restaurants,126,4.0,2,2
117,Outback Steakhouse,restaurants,94,3.0,2,2
117,Vila Gourmet,restaurants,92,3.0,2,1
117,King Döner Kebaberia,restaurants,95,5.0,1,0
117,Pandaréu,coffee,136,4.0,2,2
117,Il Barista,coffee,150,2.5,2,3
117,Le Pain Quotidien,bakeries,123,3.5,12,2
117,Cristallo,bakeries,97,4.0,1,3
117,Amor Aos Pedaços,bakeries,94,0.0,0,0
117,B.LEM,bakeries,153,3.0,1,2
117,Jelly Bread,bakeries,172,0.0,0,0
26,HUB Food Art Lounge,restaurants,136,4.6,8,2
26,Tantra,restaurants,125,3.5,15,3
26,Alpendre Burguer & Beer Pub,restaurants,161,4.0,4,3
26,Parrilla São José,restaurants,163,4.6,5,3
26,Tempero da Villa,restaurants,56,4.0,2,0
26,Empório Ravioli,restaurants,158,4.3,3,4
26,Jow Sushi Bar,restaurants,152,3.3,6,2
26,Crepes & Waffles - Shopping Vila Olímpia,restaurants,162,4.0,1,2
26,Wheelz Gastronomia Urbana,restaurants,93,3.5,2,1
26,Galeto's,restaurants,160,3.0,3,2
26,Coffe House,coffee,136,0.0,0,0
207,Chez Oscar,restaurants,22,4.3,21,3
207,Vento Haragano,restaurants,112,4.5,50,4
207,Town,restaurants,14,4.2,9,2
207,Manzua,restaurants,44,4.0,3,2
207,Mori Ohta Sushi,restaurants,187,3.9,46,3
207,Marcel,restaurants,190,4.1,11,3
207,A Chapa,restaurants,208,3.8,13,2
207,Duplex Bistrot,restaurants,8,0.0,0,0
207,Amsterdam Bistrô Café,restaurants,55,3.7,3,2
207,Ristorantino,restaurants,222,4.1,9,0
207,Leckerhaus,coffee,159,4.2,12,2
207,Amsterdam Bistrô Café,coffee,55,3.7,3,2
207,Fazenda Floresta,coffee,102,0.0,0,0
207,Rarebit Galeria Café,coffee,88,0.0,0,0
207,Antipasti,bakeries,146,5.0,1,2
207,Dengosa Paes e Doces,bakeries,179,4.5,2,1
563,Pizzaria Nacional,restaurants,214,4.5,13,3
563,La Ventana Parrilla,restaurants,36,4.0,1,4
563,Frutaria São Paulo,restaurants,124,3.8,18,2
563,Bullguer Vila Nova Conceição,restaurants,180,3.9,28,1
563,Pé no Parque,restaurants,179,3.9,27,2
563,La Grassa,restaurants,79,4.2,6,3
563,Empório Frutaria,restaurants,174,4.4,9,3
563,Restaurante America,restaurants,65,2.0,1,0
563,Mytho,restaurants,157,5.0,1,0
563,Saikai Sushi,restaurants,80,1.7,3,0
563,Orquídea dos Pássaros Pães e Doces,bakeries,233,3.7,3,2
563,Sabor Família By Lange S,bakeries,183,0.0,0,0
190,Zena Caffè,restaurants,26,4.1,15,3
190,Restaurante Tanit,restaurants,23,5.0,9,0
190,Santo Grão,restaurants,249,4.2,58,2
190,Tartuferia San Paolo,restaurants,17,3.4,8,3
190,Frutaria São Paulo,restaurants,37,3.3,12,2
190,Kouzina,restaurants,177,3.9,31,2
190,Piola,restaurants,199,4.3,10,2
190,Myk,restaurants,117,3.7,26,4
190,Tatou Restaurante,restaurants,25,4.0,1,3
190,Cabana Burger,restaurants,122,3.7,9,2
190,Bacio di Latte,coffee,49,4.7,39,2
190,A Fornada Padaria,bakeries,148,4.0,2,0
190,Bamboleiras,bakeries,105,0.0,0,0
332,Restaurante Raízes,restaurants,16,4.0,2,2
332,Dairin Sushi Bar,restaurants,34,3.7,3,2
332,Rústico,restaurants,32,4.5,2,0
332,Nova Guararapes,restaurants,137,5.0,1,0
332,O Rei na Barriga,restaurants,195,4.0,2,2
332,Varanda Pizza & Esfiha,restaurants,169,4.0,2,1
332,La Sorgente Chena Pizza Bar,restaurants,194,0.0,0,0
332,Rotisserie Muiti Pastas,restaurants,167,0.0,0,0
332,China In Box,restaurants,175,0.0,0,0
332,Iracema Paes e Doce,bakeries,154,4.7,3,2
332,Manhattan Pães e Doces,bakeries,193,4.5,4,2
92,Sushiguen,restaurants,76,4.4,18,3
